2123,"['eu', 'may', 'define', 'obesity', 'as', 'disability']"
2124,"['video:', 'how', 'much', 'sugar', 'is', 'in', 'your', 'drink?']"
2125,"['recession', 'led', 'to', '10,000', 'suicides']"
2126,"['sunscreen', 'not', 'complete', 'protection']"
2127,"['serious', 'failings', 'at', 'gp', 'practice']"
2128,"['video:', 'red', 'meat', 'linked', 'to', 'breast', 'cancer']"
2129,"['video:', 'doctors', 'urge', 'caution', 'on', 'statin', 'use']"
2130,"['call', 'for', 'urgency', 'on', 'plain', 'cigarettes']"
2131,"['red', 'meat', 'linked', 'to', 'breast', 'cancer']"
2132,"[""don't"", 'extend', 'statin', 'use,', 'say', 'doctors']"
2133,"[""home's"", '19', 'deaths', 'prompt', 'safety', 'call']"
2134,"['audio:', 'catching', 'cancer', 'early', 'is', 'key']"
2135,"['irish', 'bid', 'to', 'ban', 'branded', 'cigarettes']"
2136,"['ambulance', 'crew', 'picks', 'up', 'hitch-hikers']"
2137,"['video:', 'many', 'on', 'cusp', 'of', 'diabetes']"
2138,"['aberdeen', 'hospital', 'care', 'to', 'be', 'reviewed']"
2139,"[""world's"", 'youngest', 'heart', 'baby', 'dies']"
2140,"['concern', 'over', 'phone', 'sperm', 'threat']"
2141,"['apology', 'for', 'cancer', 'diagnosis', 'delay']"
2142,"['one', 'in', 'three', 'on', 'cusp', 'of', 'diabetes']"
2143,"['tomato', 'in', 'a', 'pill', 'for', 'heart', 'disease']"
2144,"['autism', 'costs', '£32bn', 'per', 'year', 'in', 'uk']"
2145,"[""world's"", 'smallest', 'pacemaker', 'fitted']"
2146,"['review', 'into', 'harrowing', 'care', 'scandal']"
2147,"['aspirin', 'not', 'best', 'to', 'stop', 'strokes']"
2148,"['social', 'care', 'target', 'for', '£75m', 'cuts']"
2149,"['ops', 'cancelled', 'as', 'storms', 'hit', 'phones']"
2150,"['fewer', 'than', 'half', 'know', 'who', 'runs', 'nhs']"
2151,"['has', 'devolution', 'delivered', 'for', 'nhs?']"
2152,"['activity', 'aids', 'breast', 'cancer', 'survival']"
2153,"['holy', 'sites', 'may', 'offer', 'clues', 'to', 'antibiotic', 'resistance']"
2154,"['campaigners', 'criticise', 'care', 'changes']"
2155,"[""father's"", 'plea', 'over', 'baby', 'feed', 'death']"
2156,"['parents', 'arrested', 'over', 'obese', 'child']"
2157,"['hospital', 'feed', 'death', 'baby', 'is', 'named']"
2158,"['bosses', 'urged', 'to', 'promote', 'lunch', 'breaks']"
2159,"['dropping', 'the', 'n', 'in', 'nhs']"
2160,"[""sleep's"", 'memory', 'role', 'discovered']"
2161,"['three', 'new', 'baby', 'nhs', 'poisoning', 'cases']"
2162,"['how', 'do', 'you', 'feed', 'very', 'sick', 'babies?']"
2163,"['audio:', 'baby', 'poisoning', 'bug', 'hard', 'to', 'treat']"
2164,"['malnutrition', 'damages', 'gut', 'bacteria']"
2165,"['video:', 'thalidomide', 'victims', 'launch', 'legal', 'action']"
2166,"['police', 'investigate', 'nhs', 'patient', 'death']"
2167,"['video:', 'police', 'probe', 'patient', 'hospital', 'death']"
2168,"['feed', 'firm', 'saddened', 'by', 'baby', 'death']"
2169,"['thalidomide', 'victims', 'in', 'new', 'legal', 'bid']"
2170,"['teenage', 'star', 'of', 'cancer', 'diagnosis']"
2171,"['why', 'is', 'glasgow', 'the', 'uk’s', 'sickest', 'city?']"
2172,"['camel', 'infection', 'led', 'to', 'mers', 'death']"
2173,"['pollution', 'tie', 'to', 'irregular', 'heartbeat']"
2174,"['ebola', 'death', 'toll', 'hits', '208', 'in', 'guinea']"
2175,"['fifteen', 'babies', 'given', 'blood', 'poisoning']"
2176,"['nhs', 'failing', 'elderly', 'patients']"
2177,"['the', 'plague', 'of', 'light', 'in', 'our', 'bedrooms']"
2178,"['does', 'the', 'size', 'of', 'the', 'nhs', 'budget', 'matter?']"
2179,"['centenarians', 'are', 'outliving', 'disease']"
2180,"['audio:', 'i', 'hallucinate', 'tapestries', 'and', 'monks']"
2181,"['msps', 'hear', 'from', 'mesh', 'implants', 'victims']"
2182,"['godfather', 'of', 'ecstasy', 'dies', 'aged', '88']"
2183,"['audio:', 'british', 'feet', 'are', 'getting', 'bigger']"
2184,"['three-person', 'babies', 'in', 'two', 'years']"
2185,"['audio:', 'bad', 'drivers', 'delaying', 'ambulances']"
2186,"['autism', 'linked', 'to', 'male', 'hormones']"
2187,"['staff', 'leave', 'sierra', 'leone', 'over', 'ebola']"
2188,"['health', 'drive', 'for', 'school', 'gate', 'shops']"
2189,"['more', 'heart', 'wait', 'patients', 'dying']"
2190,"['inquiry', 'into', 'emergency', 'health', 'care']"
2191,"['skin', 'cancer', 'trial', 'results', 'exciting']"
2192,"['bug', 'repellent', 'is', ""safe',"", 'study', 'says']"
2193,"['feet', 'are', 'getting', 'bigger', 'and', 'wider']"
2194,"['men', 'feel', 'more', 'pain', 'after', 'major', 'ops']"
2195,"['millions', 'denied', 'end-of-life', 'drugs']"
2196,"['care', 'home', 'owner', 'did', 'not', 'raise', 'claims']"
2197,"['nhs', 'still', 'fails', 'dementia', 'patients']"
2198,"['mental', 'health', 'beds', 'crisis', 'warning']"
2199,"['being', 'bilingual', 'slows', 'brain', 'ageing']"
2200,"['smoking', 'and', 'cancer', 'gene', 'deadly', 'mix']"
2201,"['video:', 'the', 'man', 'who', 'coined', '""shell', 'shock""']"
2202,"['audio:', 'advergames', 'affect', 'eating', 'habits']"
2203,"['video:', 'food', 'advergames', 'target', 'children']"
2204,"['babies', 'can', 'learn', 'to', 'love', 'vegetables']"
2205,"['video:', 'josh', 'must', 'return', 'home', 'to', 'survive']"
2206,"['cancer', 'waiting', 'time', 'targets', 'slip']"
2207,"['keep', 'taking', 'statins', 'says', 'drug', 'body']"
2208,"['audio:', 'local', 'hospitals', 'can', 'improve', 'elderly', 'care']"
2209,"['video:', 'child', 'emotional', 'abuse', 'calls', 'rise']"
2210,"['new', 'nhs', 'boss', 'backs', 'smaller', 'hospitals']"
2211,"['blood', 'pressure', 'advances', 'save', 'lives']"
2212,"['light', 'bedrooms', 'link', 'to', 'obesity']"
2213,"['us', 'measles', 'cases', 'reach', '20-year', 'high']"
2214,"['audio:', 'dementia', 'sufferer:', 'i', 'feel', 'no', 'different']"
2215,"['possible', 'cynicism', 'link', 'to', 'dementia']"
2216,"['drugs', 'to', 'treat', 'alcohol', 'top', '£3m']"
2217,"['audio:', 'tobacco', 'industry', 'must', 'be', 'progressive']"
2218,"['video:', 'overweight', 'total', 'tops', '2.1bn', 'globally']"
2219,"['video:', 'call', 'to', 'allow', 'use', 'of', 'e-cigarettes']"
2220,"['medics', 'in', 'sierra', 'leone', 'ebola', 'push']"
2221,"['overweight', 'total', 'tops', '2.1bn', 'globally']"
2222,"['laser', 'hope', 'on', 'root', 'canal', 'treatments']"
2223,"['call', 'to', 'resist', 'e-cigarette', 'controls']"
2224,"['new', 'bird', 'flu', 'not', 'global', 'threat']"
2225,"['what', 'is', 'an', 'obesogenic', 'environment?']"
2226,"['audio:', 'sugary', 'drinks', 'should', 'have', 'warnings']"
2227,"['audio:', 'minimum', 'pricing', 'too', 'watered', 'down']"
2228,"['audio:', 'nhs', 'should', 'pay', 'for', 'slimming', 'class', 'joiners']"
2229,"['video:', 'lose', 'a', 'little', 'obesity', 'advice']"
2230,"['gp:', 'my', 'surgery', 'is', 'breaking', 'apart']"
2231,"['gene', 'test', 'for', 'heart', 'risk', 'rolled', 'out']"
2232,"['lose', 'a', 'little', 'advice', 'on', 'obesity']"
2233,"['does', 'cycling', 'help', 'you', 'live', 'longer?']"
2234,"['video:', 'football', 'clubs', 'tackle', 'overweight', 'fan']"
2235,"['sperm', 'swim', 'upstream', 'in', 'a', 'shoal']"
2236,"['patients', 'miss', 'waiting', 'time', 'target']"
2237,"['police', 'investigate', 'patient', 'restraint']"
2238,"['be', 'wary', 'of', 'wikipedia,', 'say', 'scientists']"
2239,"['video:', 'child', 'sight', 'loss', 'on', 'the', 'increase']"
2240,"['the', 'brave', 'new', 'world', 'of', 'diy', 'faecal', 'transplant']"
2241,"['child', 'sight', 'loss', 'on', 'the', 'increase']"
2242,"['refugees', 'struggle', 'for', 'cancer', 'care']"
2243,"['why', 'your', 'children', ""don't"", 'listen', 'to', 'you']"
2244,"['how', 'reliable', 'are', 'medical', 'research', 'checks?']"
2245,"['duchenne', 'drug', 'nears', 'approval', 'in', 'eu']"
2246,"['video:', 'immune', 'children', 'aid', 'malaria', 'fight']"
2247,"['abortion', 'clinic']"
2248,"['meet', 'woman', 'with', 'rare', 'skin', 'condition']"
2249,"['night-eating', 'syndrome', 'is', 'real']"
2250,"['plan', 'to', 'cut', 'hospital', 'admissions', 'risky']"
2251,"['admitting', 'fewer', 'patients', ""won't"", 'cut', 'costs']"
2252,"['video:', 'why', 'doctors', 'are', 'simulating', 'the', 'heart']"
2253,"['kidney', 'dialysis', 'machine', 'for', 'babies']"
2254,"['immune', 'children', 'aid', 'malaria', 'fight']"
2255,"['cardiac', 'care', 'services', 'discussed']"
2256,"['video:', 'nurse', 'shows', 'off', 'improved', 'care', 'ward']"
2257,"['gps', 'say', 'no', 'to', 'charging', 'patients']"
2258,"['audio:', 'to', 'a&amp;e', 'or', 'not', 'to', 'a&amp;e?']"
2259,"['no', 'extradition', 'for', 'fatal', 'dose', 'doctor']"
2260,"['tesco', 'to', 'remove', 'sweets', 'from', 'checkouts']"
2261,"['hospital', 'superbug', 'shared', 'with', 'pets']"
2262,"['most', 'patients', 'right', 'to', 'go', 'to', 'a&amp;e']"
2263,"['video:', 'saudi', 'arabia', 'promises', 'action', 'on', 'mers']"
2264,"['nhs', 'masterchef', 'contest', 'launched']"
2265,"['obesity', 'op', 'rules', 'stricter', 'in', 'wales']"
2266,"['chronic', 'pain', 'may', 'be', 'inherited']"
2267,"['brain', 'research', 'needs', 'new', 'strategy']"
2268,"['laverbread', 'salmonella', 'probe', 'ongoing']"
2269,"['doctors', 'powerless', 'over', 'legal', 'highs']"
2270,"['un', 'warns', 'of', 'synthetic', 'drug', 'boom']"
2271,"['why', 'i', 'decided', 'not', 'to', 'have', 'children']"
2272,"['video:', 'what', 'is', 'generalised', 'anxiety', 'disorder?']"
2273,"['google', 'glass', 'can', 'hurt,', 'doctor', 'warns']"
2274,"['e-cigarettes', 'help', 'smokers', 'to', 'quit']"
2275,"['do', 'brains', 'predetermine', 'our', 'politics?']"
2276,"['why', 'mediterranean', 'diet', 'is', 'healthy']"
2277,"['prostate', 'cancer', 'linked', 'to', 'sex', 'bug']"
2278,"['mobile', 'phone', 'child', 'health', 'risk', 'probe']"
2279,"['video:', 'charging', 'to', 'see', 'a', 'gp?']"
2280,"['audio:', ""mother's"", 'grief', 'after', 'ambulance', 'mix-up']"
2281,"['video:', 'explaining', 'gp', 'role', 'in', 'new', 'nhs', 'structure']"
2282,"['astrazeneca', 'rejects', 'new', 'pfizer', 'bid']"
2283,"['regulate', 'food', 'like', 'cigarettes']"
2284,"['patients', 'asked', 'to', 'shape', 'nursing', 'code']"
2285,"['life', 'as', 'a', 'nurse:', 'my', 'patients', 'go', 'through', 'hell']"
2286,"['eradicating', 'polio', 'one', 'step', 'at', 'a', 'time']"
2287,"['care', 'home', 'move', 'breached', 'rights']"
2288,"['brazil', '2014', 'dengue', 'risk', 'predicted']"
2289,"['big', 'brand', 'suncreams', 'fail', 'tests']"
2290,"['audio:', 'childline', 'drink', 'and', 'drug', 'calls', 'rise']"
2291,"['video:', 'jamie', 'oliver', 'backs', 'free', 'school', 'meals']"
2292,"['high', 'bmi', 'stem-cell', 'donors', 'safe']"
2293,"['two', 'meals', 'a', 'day', 'can', 'treat', 'diabetes']"
2294,"['stressful', 'films', 'endanger', 'the', 'heart']"
2295,"['video:', 'opening', 'the', 'doors', 'on', 'animal', 'testing']"
2296,"['audio:', 'effects', 'of', 'thalidomide', 'were', 'horrific']"
2297,"['audio:', 'safe', 'or', 'not?', 'statins', 'debated']"
2298,"['health', 'mots', 'for', 'psychiatric', 'patients']"
2299,"['panel', 'to', 'investigate', 'statin', 'articles']"
2300,"['heads', 'voice', 'medical', 'guidance', 'concern']"
2301,"['screening', 'hope', 'for', 'premature', 'labour']"
2302,"['end-of-life', 'care', 'deeply', 'concerning']"
2303,"['anti-depressant', 'slows', ""alzheimer's""]"
2304,"['hospital', 'staff', 'test', 'negative', 'for', 'mers']"
2305,"['audio:', 'four-hour', 'queues', 'to', 'see', 'retiring', 'gp']"
2306,"['fundraiser', 'stephen', 'sutton', 'dies', 'at', '19']"
2307,"['body', 'clock:', 'six', 'things', 'we', 'learned']"
2308,"['video:', 'health', 'chiefs', 'meet', 'over', 'mers', 'virus']"
2309,"['video:', 'scarred', 'for', 'life', 'from', 'sunbed', 'use']"
2310,"['glaxo', 'china', 'head', 'named', 'in', 'probe']"
2311,"['pfizer', 'to', 'face', 'new', 'grilling', 'by', 'mps']"
2312,"['sense', 'of', 'purpose', 'adds', 'years', 'to', 'life']"
2313,"['the', 'third', 'way:', 'life', 'in', 'a', 'retirement', 'village']"
2314,"['exercise', 'messes', 'with', 'heart', 'rhythm']"
2315,"['spot', 'checks', 'into', 'oap', 'hospital', 'care']"
2316,"['video:', 'health', 'and', 'your', 'body', 'clock']"
2317,"['chronotherapy:', 'drugs', '&amp;', 'our', 'body', 'clock']"
2318,"['two', 'new', 'potential', 'us', 'mers', 'cases']"
2319,"['video:', 'pfizer', 'bid', 'could', 'delay', 'drugs']"
2320,"['pfizer', 'takeover', 'could', 'delay', 'drugs']"
2321,"['rugby', 'youth', 'face', 'scrum', 'safety', 'tests']"
2322,"['leprosy', 'vaccine', 'scientist', 'dies']"
2323,"['hospital', 'care', 'failings', 'shock']"
2324,"['audio:', 'many', 'more', 'midwives', 'needed']"
2325,"['video:', 'play', 'therapy', 'to', 'help', 'brain', 'scans']"
2326,"['video:', 'are', 'we', 'ignoring', 'our', 'body', 'clocks?']"
2327,"[""hospital's"", 'a&amp;e', 'not', 'fit', 'for', 'purpose']"
2328,"['video:', 'where', 'is', 'the', 'best', 'place', 'to', 'give', 'birth?']"
2329,"['how', 'patients', 'might', 'design', 'a', 'psychiatric', 'hospital']"
2330,"['red', 'wine', 'health', 'benefits', 'overhyped']"
2331,"['top', 'scientist:', 'pfizer', 'bid', 'flimsy']"
2332,"['labour', 'ward', 'not', 'for', 'regular', 'births']"
2333,"['arrogance', 'over', 'need', 'for', 'sleep']"
2334,"['second', 'heathrow', 'mers', 'case', 'identified']"
2335,"['us', 'confirms', 'second', 'mers', 'virus', 'case']"
2336,"['labour:', 'gp', 'visit', 'within', '48', 'hours']"
2337,"['us', 'twin', 'babies', 'born', 'holding', 'hands']"
2338,"['audio:', 'trial', 'cancer', 'drug', 'saved', 'my', 'life']"
2339,"['pfizer', 'in', 'astrazeneca', 'legal', 'pledge']"
2340,"['robot', 'arm', 'gets', 'official', 'us', 'approval']"
2341,"['cancer', 'teen', 'readmitted', 'to', 'hospital']"
2342,"['the', 'huge', 'cost', 'of', 'developing', 'drugs']"
2343,"['28,000', 'may', 'have', 'faulty', 'heart', 'genes']"
2344,"['few', 'will', 'hit', 'social', 'care', 'cost', 'cap']"
2345,"['death', 'discussions', 'taboo', 'for', 'many']"
2346,"['coeliac', 'disease', 'diagnoses', 'rise', 'in', 'uk']"
2347,"['uk', 'mental', 'health', 'cost', 'of', 'afghan', 'war']"
2348,"['does', 'this', 'article', 'make', 'you', 'feel', 'awkward?']"
2349,"['safe', 'nursing', 'levels', 'recommended']"
2350,"['making', 'prescriptions', 'clearer', 'with', 'pictures']"
2351,"['bowel', 'disease', 'a-to-z', 'guide', 'launched']"
2352,"['rare', 'disease', 'screening', 'for', 'newborns']"
2353,"['wee', 'oscar', 'dies', 'after', 'cancer', 'battle']"
2354,"['a&amp;e', 'waiting', 'time', 'targets', 'improve']"
2355,"['man', 'donated', 'three', 'kidneys', 'by', 'family']"
2356,"['multiple', 'sclerosis', 'find', 'exciting']"
2357,"[""women's"", 'heart', 'health', 'fitness', 'warning']"
2358,"['family', 'arguing', 'in', 'early', 'death', 'link']"
2359,"['video:', 'what', 'can', 'a', '$200', 'smart', 'vest', 'do?']"
2360,"['which', 'football', 'fans', 'will', 'live', 'longest?']"
2361,"['ni', 'women:', 'no', 'free', 'english', 'abortions']"
2362,"['thousands', 'waiting', 'longer', 'in', 'a&amp;e']"
2363,"['aspirin', 'may', 'stop', 'chemo', 'hearing', 'loss']"
2364,"['better', 'care', 'plan', 'for', 'neuro', 'patients']"
2365,"['the', 'dogs', 'that', 'smell', 'breath', 'to', 'monitor', 'diabetes']"
2366,"['viagra', 'could', 'treat', 'muscle', 'disease']"
2367,"['black', 'death', 'skeletons', 'yield', 'secrets']"
2368,"['audio:', 'emmerdale', 'actress', 'tackles', 'hiv', 'myths']"
2369,"['audio:', 'ex-carer', 'on', 'trouble', 'with', 'language']"
2370,"['audio:', 'woman', 'defends', 'filming', 'own', 'abortion']"
2371,"['video:', 'the', 'risks', 'of', 'sitting', 'all', 'day', 'long']"
2372,"['carers', 'must', 'be', 'able', 'to', 'speak', 'english']"
2373,"['dementia-friendly', 'workplaces', 'call']"
2374,"[""mum's"", 'decision', 'to', 'save', 'only', 'one', 'twin']"
2375,"['why', 'is', 'polio', 'a', 'public', 'emergency?']"
2376,"['polio', 'jabs', 'for', 'pakistani', 'travellers']"
2377,"['former', 'astra', 'boss', 'attacks', 'pfizer', 'bid']"
2378,"['video:', ""world's"", 'biggest', 'health', 'scan', 'project']"
2379,"['audio:', ""mum's"", 'decision', 'to', 'save', 'only', 'one', 'twin']"
2380,"['video:', 'i', 'wish', 'doctors', 'had', 'listened', 'to', 'me']"
2381,"['maternal', 'deaths', 'falling,', 'says', 'who']"
2382,"['audio:', 'asthma', 'off', 'national', 'agenda']"
2383,"['video:', 'mental', 'health', 'patients', 'hit', 'by', 'cuts']"
2384,"['video:', 'no', 'family', 'should', 'be', 'left', 'like', 'mine']"
2385,"['hospital', 'failed', 'two', 'patients']"
2386,"['complacency', 'leads', 'to', 'asthma', 'deaths']"
2387,"['no', 'resuscitation', 'case', 'in', 'court']"
2388,"['cuts', 'hitting', 'mental', 'health', 'patients']"
2389,"['video:', 'helmet', 'used', 'to', 'treat', 'depression']"
2390,"['world', 'facing', 'polio', 'health', 'emergency']"
2391,"['new', 'blood', 'can', 'recharge', 'old', 'brain']"
2392,"['video:', 'new', 'blood', 'the', 'secret', 'to', 'youth?']"
2393,"['poll', 'backs', 'school', 'fizzy', 'drinks', 'ban']"
2394,"['brittle', 'bone', 'disease', 'protein', 'find']"
2395,"['video:', 'reducing', 'sugar', 'for', 'a', 'week']"
2396,"['hormone', 'boost', 'may', 'help', 'infertility']"
2397,"['health', 'apps', '-', 'are', 'they', 'all', 'good', 'news?']"
2398,"['arrest', 'over', 'alleged', 'care', 'home', 'abuse']"
2399,"['new', 'care', 'workers', 'to', 'earn', 'certificate']"
2400,"['baby', 'heart', 'risk', 'for', 'pregnant', 'smokers']"
2401,"['loneliness', 'rising', 'among', 'elderly']"
2402,"['why', 'the', 'uk', 'has', 'a', 'high', 'child', 'death', 'rate']"
2403,"['heathrow', 'flight', 'mers', 'virus', 'warning']"
2404,"['who,', 'what,', 'why:', 'how', 'dangerous', 'are', 'tick', 'bites', 'in', 'the', 'uk?']"
2405,"['under-fives', 'death', 'rate', 'high', 'in', 'uk']"
2406,"['biggest', 'scanning', 'project', 'begins']"
2407,"['audio:', 'macmillan', 'warn', 'of', 'cancer', 'care', 'crisis']"
2408,"['video:', 'fertility', 'on', 'a', 'shoestring']"
2409,"['video:', 'new', 'tests', 'in', 'uk', 'biobank', 'trial']"
2410,"['legal', 'challenge', 'over', 'nhs', 'spending']"
2411,"['pfizer', 'raises', 'astrazeneca', 'offer']"
2412,"['video:', 'cancer', 'symptoms', 'dismissed', 'as', 'ibs']"
2413,"['nursing', 'home', 'abuse', 'report', 'due']"
2414,"['whooping', 'cough', 'cases', 'fall', 'warning']"
2415,"['baby', 'helmets', 'have', 'no', 'added', 'value']"
2416,"['mass', 'tests', 'to', 'track', 'risk', 'of', 'dementia']"
2417,"['inquiry', 'call', 'over', 'nursing', 'home', 'abuse']"
2418,"['commons', 'debates', 'smear', 'test', 'age', 'limit']"
2419,"['children', 'copy', 'parent', 'screen', 'habits']"
2420,"['legal', 'high', 'options', 'open', '-', 'minister']"
2421,"['call', 'for', 'smear', 'tests', 'for', 'under-25s']"
2422,"['many', 'cannot', 'afford', 'a', 'decent', 'diet']"
2423,"['video:', 'tell-tale', 'signs', 'of', 'a', 'mini-stroke']"
2424,"['mini-strokes', 'should', 'not', 'be', 'ignored']"
2425,"['pharma', 'buyout', 'threat', 'to', 'research']"
2426,"['care', 'home', 'cctv', 'could', 'be', 'considered']"
2427,"['hospital', 'warned', 'on', 'oap', 'patient', 'care']"
2428,"['care', 'homes:', 'the', 'known', 'and', 'the', 'unknown']"
2429,"['drug', 'resistance', 'global', 'threat']"
2430,"['near', 'wrong-body-part', 'op', 'revealed']"
2431,"['clarity', 'urged', 'on', 'child', 'surgery', 'cases']"
2432,"['pre-pregnancy', 'diet', 'affects', 'genes']"
2433,"['care', 'home', 'residents', 'doped', 'up']"
2434,"['fibre', 'helps', 'heart-attack', 'survivors']"
2435,"['home', 'staff', 'suspended', 'after', 'poor', 'care']"
2436,"['mps', 'want', 'newborn', 'muscle', 'disease', 'test']"
2437,"['audio:', 'thousands', 'ignore', 'mini-stroke', 'signs']"
2438,"['mad-doctors', 'and', 'inconvenient', 'people']"
2439,"['video:', ""i'm"", 'in', 'remission,', 'thank', 'god']"
2440,"['cost', 'of', 'free', 'personal', 'care', 'up', '162%']"
2441,"['why', 'do', 'people', 'take', 'ayahuasca?']"
2442,"['call', 'for', 'public', 'heart', 'shock', 'machines']"
2443,"['action', 'plan', 'to', 'cut', 'lung', 'disease']"
2444,"['apps', 'combat', 'phobias', 'and', 'anxiety']"
2445,"['video:', 'half', 'with', 'cancer', 'live', 'a', 'decade']"
2446,"['experience', 'dementia', 'via', 'facebook']"
2447,"['half', 'with', 'cancer', 'live', 'a', 'decade']"
2448,"['video:', 'trust', 'fined', '£200k', 'for', 'patient', 'death']"
2449,"[""teen's"", 'cancer', 'appeal', 'hits', '£3m', 'mark']"
2450,"['trust', 'fined', '£227k', 'for', 'patient', 'death']"
2451,"['strike', 'threat', 'over', 'health', 'salaries']"
2452,"['long', 'wait', 'for', 'chronic', 'pain', 'sufferers']"
2453,"['four', 'abortions', '-', 'but', 'termination', ""isn't"", 'right']"
2454,"['video:', 'are', 'electronic', 'cigarettes', 'safe?']"
2455,"['pfizer', 'confirms', 'astrazeneca', 'bid', 'move']"
2456,"['busting', 'autism', 'myths', 'with', 'a', 'camera']"
2457,"['e-cigarette', 'users', 'reach', '2', 'million']"
2458,"['new', 'nhs', 'supply', 'list', 'to', 'save', '£500m']"
2459,"['do', 'bacteria', 'hold', 'key', 'to', 'weight', 'loss?']"
2460,"['video:', 'cancer', 'fundraiser', ""sutton's"", 'new', 'video']"
2461,"['call', 'to', 'end', 'vaccine', 'nightmare']"
2462,"['video:', 'sutton', 'puts', 'spotlight', 'on', 'teen', 'cancer']"
2463,"['health', 'atlas', 'shows', 'risks', 'by', 'area']"
2464,"['human', 'skin', 'grown', 'in', 'laboratory']"
2465,"['elderly', 'care:', 'who', 'will', 'care', 'for', 'me?']"
2466,"['treats', 'in', 'moderation', 'make', 'kids', 'happy']"
2467,"['audio:', 'the', 'effects', 'of', 'spinal', 'muscular', 'atrophy']"
2468,"['video:', 'surgery', ""won't"", 'cure', 'confidence', 'issues']"
2469,"['dog', 'bites', 'highest', 'in', 'deprived', 'areas']"
2470,"['cancer', 'teen', 'making', 'huge', 'difference']"
2471,"['worries', 'over', 'young', 'wanting', 'surgery']"
2472,"['care', 'needs', 'to', 'outstrip', 'family', 'help']"
2473,"['care', 'needs', 'to', 'outstrip', 'family', 'help']"
2474,"['binge', 'drinking', 'link', 'to', 'overeating']"
2475,"['asthma', 'inhalers', 'may', 'go', 'into', 'schools']"
2476,"['video:', 'breast', 'cancer', 'drug', 'price', 'cut', 'call']"
2477,"['anatomy', 'of', 'the', 'cost', 'of', 'a', 'new', 'drug']"
2478,"['clwyd', 'hospital', 'care', 'claims', 'rejected']"
2479,"['hospice', 'boss', 'cleared', 'of', 'misconduct']"
2480,"['cancer', 'teen', 'reaches', '£1m', 'target']"
2481,"['violent', 'crime', 'continues', 'to', 'fall']"
2482,"['trust', 'failed', 'on', '111', 'call', 'answering']"
2483,"['a', 'third', ""can't"", 'afford', 'healthy', 'food']"
2484,"['breast', 'cancer', 'drug', 'price', 'cut', 'urged']"
2485,"['saudi', 'health', 'minister', 'sacked']"
2486,"['novartis', 'in', '$16bn', 'gsk', 'division', 'deal']"
2487,"['scan', 'training', 'boosted', 'by', 'simulator']"
2488,"['burnt', ""boy's"", 'mother', 'praises', 'medics']"
2489,"['video:', 'package', 'holidays', 'blamed', 'for', 'cancer', 'rise']"
2490,"['in', 'pictures:', 'childhood', 'vaccination']"
2491,"['skin', 'cancer', 'rates', 'surge', 'since', '70s']"
2492,"['why', 'big', 'buttocks', 'can', 'be', 'bad', 'for', 'your', 'health']"
2493,"['video:', 'buttock', 'silicone', 'injections', 'lethal']"
2494,"['nhs', 'data-sharing', 'scheme', 'mishandled']"
2495,"['audio:', 'nhs', 'trust', 'blackened', ""doctor's"", 'name']"
2496,"['foreign', 'doctors', 'need', 'tougher', 'test']"
2497,"['video:', 'warning', 'over', 'foreign', 'doctor', 'training']"
2498,"['bullied', 'children', 'still', 'suffer', 'at', '50']"
2499,"['routine', 'operations:', 'is', 'a', 'crisis', 'brewing?']"
2500,"['audio:', 'man', 'amputated', 'hand', 'to', 'get', 'reaction']"
2501,"['pensioners', 'could', 'get', 'death', 'estimate']"
2502,"['all', '18', 'care', 'homes', 'saved', 'from', 'closure']"
2503,"['hospital', 'infections', 'still', 'too', 'high']"
2504,"['should', 'drug', 'firms', 'make', 'payments', 'to', 'doctors?']"
2505,"['beard', 'trend', 'guided', 'by', 'evolution']"
2506,"['under', '16s', 'shut', 'out', 'of', 'safe', 'havens']"
2507,"['warning', 'over', 'bowel', 'cancer', 'screening']"
2508,"['video:', 'lord', 'tebbit', 'turns', ""children's"", 'writer']"
2509,"['terror', 'of', ""patient's"", 'op', 'wake-up']"
2510,"[""crohn's"", 'patient', 'loses', 'fertility', 'case']"
2511,"['care', 'failings', 'over', ""man's"", 'op', 'death']"
2512,"['audio:', 'rnib:', 'uk', 'needs', 'sight', 'loss', 'advisors']"
2513,"['gp', 'out-of-hours', 'care', 'diabolical']"
2514,"['video:', 'inside', 'the', 'celeb', 'rehab', 'centre']"
2515,"['video:', 'sensors', 'to', 'prevent', 'pain', 'for', 'amputees']"
2516,"['sensors', 'to', 'prevent', 'pain', 'for', 'amputees']"
2517,"['gp', 'hours', 'scheme', 'to', 'benefit', '7m']"
2518,"['mps', 'urge', 'shift', 'in', 'complaint', 'culture']"
2519,"['fund', 'cancer', 'research,', 'insurers', 'urged']"
2520,"['why', 'insurers', 'should', 'fund', 'medical', 'research']"
2521,"['goggles', 'help', 'surgeons', '‘see’', 'tumours']"
2522,"['hepatitis', 'c', 'trial', 'a', 'turning', 'point']"
2523,"['how', 'often', 'is', 'prostate', 'cancer', 'misdiagnosed?']"
2524,"['audio:', 'man', 'held', 'for', 'giving', 'wife', 'pain', 'patch']"
2525,"['audio:', 'unison', 'warns', 'over', 'paramedics', 'stress']"
2526,"['video:', 'england', 'being', 'caught', 'up', 'on', 'nhs']"
2527,"['video:', 'hi-tech', 'goggles', 'detect', 'cancer', 'cells']"
2528,"['can', 'you', 'live', 'without', 'processed', 'food?']"
2529,"['longer', 'waits', 'but', 'nhs', 'holds', 'its', 'own']"
